ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	Seminole	Voted Early	27,736	26,612	2,246	14,049	70,643	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	St. Johns	Voted Early	32,209	13,661	420	8,721	55,011	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	St. Lucie	Voted Early	13,103	17,322	225	7,048	37,698	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Sumter	Voted Early	22,334	6,757	121	5,807	35,019	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Suwannee	Voted Early	2,212	1,276	29	319	3,836	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Taylor	Voted Early	1,120	1,051	7	102	2,280	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Union	Voted Early	840	447	7	73	1,367	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Volusia	Voted Early	22,930	21,804	440	11,306	56,480	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Wakulla	Voted Early	2,582	2,058	30	507	5,177	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Walton	Voted Early	7,641	1,812	76	1,360	10,889	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Washington	Voted Early	1,842	824	14	146	2,826	11/04/2018  7:21AM
