ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	Miami-Dade	Vote-by-Mail Provided (Not Yet Returned)	53,924	92,023	1,071	61,664	208,682	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Monroe	Vote-by-Mail Provided (Not Yet Returned)	2,634	2,310	70	1,523	6,537	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Nassau	Vote-by-Mail Provided (Not Yet Returned)	2,675	1,205	39	915	4,834	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Okaloosa	Vote-by-Mail Provided (Not Yet Returned)	6,424	2,525	127	2,461	11,537	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Okeechobee	Vote-by-Mail Provided (Not Yet Returned)	439	381	5	161	986	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Orange	Vote-by-Mail Provided (Not Yet Returned)	23,870	43,268	573	24,578	92,289	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Osceola	Vote-by-Mail Provided (Not Yet Returned)	6,184	11,772	109	7,635	25,700	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Palm Beach	Vote-by-Mail Provided (Not Yet Returned)	25,770	48,387	691	22,875	97,723	11/01/2018  1:07PM
10481	11/06/2018	2018 General Election	Pasco	Vote-by-Mail Provided (Not Yet Returned)	10,938	9,955	257	7,218	28,368	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Pinellas	Vote-by-Mail Provided (Not Yet Returned)	39,623	42,297	1,015	27,952	110,887	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Polk	Vote-by-Mail Provided (Not Yet Returned)	14,366	14,842	243	9,161	38,612	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Putnam	Vote-by-Mail Provided (Not Yet Returned)	1,326	1,464	15	478	3,283	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Santa Rosa	Vote-by-Mail Provided (Not Yet Returned)	5,141	1,897	93	1,695	8,826	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Sarasota	Vote-by-Mail Provided (Not Yet Returned)	11,243	9,753	215	5,993	27,204	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Seminole	Vote-by-Mail Provided (Not Yet Returned)	12,377	11,969	250	8,192	32,788	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	St. Johns	Vote-by-Mail Provided (Not Yet Returned)	6,680	4,356	137	2,659	13,832	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	St. Lucie	Vote-by-Mail Provided (Not Yet Returned)	5,846	7,734	103	3,806	17,489	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Sumter	Vote-by-Mail Provided (Not Yet Returned)	3,423	1,921	35	1,306	6,685	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Suwannee	Vote-by-Mail Provided (Not Yet Returned)	781	663	6	154	1,604	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Taylor	Vote-by-Mail Provided (Not Yet Returned)	409	704	7	68	1,188	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Union	Vote-by-Mail Provided (Not Yet Returned)	198	188	1	27	414	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Volusia	Vote-by-Mail Provided (Not Yet Returned)	12,473	11,748	248	8,538	33,007	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Wakulla	Vote-by-Mail Provided (Not Yet Returned)	484	543	6	174	1,207	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Walton	Vote-by-Mail Provided (Not Yet Returned)	2,012	690	33	492	3,227	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Washington	Vote-by-Mail Provided (Not Yet Returned)	634	475	2	126	1,237	11/01/2018  7:22AM
