ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	Miami-Dade	Voted Early	58,777	96,050	1,030	41,614	197,471	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Monroe	Voted Early	3,195	2,797	52	1,374	7,418	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Nassau	Voted Early	8,594	2,708	103	1,466	12,871	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Okaloosa	Voted Early	16,997	4,398	197	2,897	24,489	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Okeechobee	Voted Early	1,939	1,009	18	289	3,255	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Orange	Voted Early	34,848	60,666	881	23,333	119,728	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Osceola	Voted Early	6,679	10,499	133	4,443	21,754	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Palm Beach	Voted Early	38,924	59,592	1,051	25,050	124,617	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Pasco	Voted Early	20,727	13,710	376	8,035	42,848	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Pinellas	Voted Early	11,954	14,295	339	6,631	33,219	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Polk	Voted Early	14,209	14,788	199	6,178	35,374	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Putnam	Voted Early	3,758	2,733	19	667	7,177	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Santa Rosa	Voted Early	14,628	3,915	195	2,592	21,330	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Sarasota	Voted Early	22,541	14,034	332	9,413	46,320	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Seminole	Voted Early	21,864	20,773	1,763	10,173	54,573	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	St. Johns	Voted Early	25,080	10,455	296	6,229	42,060	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	St. Lucie	Voted Early	10,688	13,686	173	5,454	30,001	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Sumter	Voted Early	20,759	6,162	107	5,246	32,274	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Suwannee	Voted Early	1,917	1,092	27	266	3,302	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Taylor	Voted Early	890	767	5	67	1,729	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Union	Voted Early	707	369	6	65	1,147	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Volusia	Voted Early	17,000	16,238	312	7,919	41,469	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Wakulla	Voted Early	1,833	1,407	20	336	3,596	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Walton	Voted Early	5,692	1,353	53	936	8,034	11/02/2018  7:22AM
10481	11/06/2018	2018 General Election	Washington	Voted Early	1,165	553	6	91	1,815	11/02/2018  7:22AM
