ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	Palm Beach	Voted Early	43,439	66,940	1,194	28,906	140,479	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Pasco	Voted Early	23,516	15,580	433	9,492	49,021	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Pinellas	Voted Early	14,071	16,644	412	8,066	39,193	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Polk	Voted Early	16,580	17,282	240	7,403	41,505	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Putnam	Voted Early	4,272	3,177	24	790	8,263	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Santa Rosa	Voted Early	16,706	4,526	244	3,051	24,527	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Sarasota	Voted Early	25,268	15,763	379	10,762	52,172	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Seminole	Voted Early	25,021	23,508	2,001	11,987	62,517	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	St. Johns	Voted Early	28,635	11,922	357	7,446	48,360	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	St. Lucie	Voted Early	11,974	15,334	196	6,238	33,742	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Sumter	Voted Early	22,334	6,757	121	5,807	35,019	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Suwannee	Voted Early	2,212	1,276	29	319	3,836	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Taylor	Voted Early	1,053	943	7	90	2,093	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Union	Voted Early	840	447	7	73	1,367	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Volusia	Voted Early	20,233	19,064	372	9,659	49,328	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Wakulla	Voted Early	2,187	1,694	25	407	4,313	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Walton	Voted Early	6,783	1,595	65	1,181	9,624	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Washington	Voted Early	1,507	708	8	122	2,345	11/03/2018  7:19AM
